Id,Exhibit_Group,Exhibit_Name,Exhibit_Popularity,Language,Complexity,Exhibit_Copy
75,Power On,Tornado,3,Hmong,Standard,"Nov yog cov ntawv nyeem nrog rov qab formatting hauv markdown:

# Kev puas tsuaj
Cua daj cua dub tuaj yeem pov lub tsheb thiab tsheb thauj mus los ib puag ncig xws li cov khoom ua si, rhais ntoo tawm hauv av, thiab rhuav cov tsev sib nrug. Phaus rau phaus, cua daj cua dub yog cov cua daj cua dub tshaj plaws hauv ntiaj teb.

# Wisconsin Tornadoes
Wisconsin qhov nruab nrab 23 cua daj cua dub txhua xyoo. Peb muaj 62 rov qab rau xyoo 2005. Peb tsuas muaj plaub rau xyoo 2012. Wisconsin tornadoes, qhov nruab nrab, nyob rau hauv 10 feeb thiab kov av rau peb mus rau tsib mais. Chetek cua daj cua dub nyob rau lub Tsib Hlis 2017 tau nyob hauv av li ntawm ob teev thiab hla txoj kev 83 mais hla Wisconsin. Chetek yog 40 mais sab qaum teb ntawm Eau Claire.

# Thaum tshav kub kub zog
Cov huab cua sov, noo noo nce mus rau pem hauv ntej thaum huab cua txias tso rau hauv qab ua rau kev sib hloov nyob rau hauv ib qho cua daj cua dub.

# Kinetic Zog
Lub funnel ntawm huab cua swirling nab nqes los ntawm cua daj cua dub mus rau hauv av nrog cua uas muaj peev xwm ncav cuag speeds tshaj 300 mais ib teev."
75,Power On,Tornado,3,English,Simplified,"### Destruction

Tornadoes are really powerful storms that can throw cars and trucks around, uproot trees, and tear down buildings. They are the strongest storms on Earth.

#### Wisconsin Tornadoes

Wisconsin gets around 23 tornadoes every year. Some years we get a lot more, like in 2005 when we had 62. Other years, like 2012, we only get a few. Most tornadoes in Wisconsin don't last very long - usually around 10 minutes - and don't travel very far. But sometimes, like with the Chetek tornado in 2017, they can be on the ground for a long time and travel a long way.

#### What Makes a Tornado

When warm air rises and cooler air sinks, it makes the air around it start to spin. This spinning air is the start of a tornado.

#### Tornado Wind

As the spinning air touches the ground, it forms a funnel that can make really strong winds - sometimes over 300 miles per hour!"
75,Power On,Tornado,3,Spanish,Simplified,"### Destrucción

Los tornados son tormentas muy poderosas que pueden hacer volar autos y camiones, arrancar árboles y derribar edificios. Son las tormentas más fuertes de la Tierra.

#### Tornados en Wisconsin

Wisconsin tiene alrededor de 23 tornados cada año. Algunos años tenemos muchos más, como en 2005, cuando tuvimos 62. Otros años, como en 2012, solo tenemos unos pocos. La mayoría de los tornados en Wisconsin no duran mucho tiempo (normalmente unos 10 minutos) y no viajan muy lejos. Pero a veces, como en el caso del tornado de Chetek en 2017, pueden permanecer en el suelo durante mucho tiempo y viajar una gran distancia.

#### Qué forma un tornado

Cuando el aire cálido se eleva y el aire más frío desciende, hace que el aire a su alrededor comience a girar. Este aire giratorio es el comienzo de un tornado.

#### Viento de tornado

Cuando el aire que gira toca el suelo, forma un embudo que puede generar vientos muy fuertes, ¡a veces de más de 300 millas por hora!"
75,Power On,Tornado,3,Hmong,Simplified,"### Kev puas tsuaj

Tornadoes yog cov cua daj cua dub tiag tiag uas tuaj yeem cuam tshuam cov tsheb thiab tsheb thauj mus los, tshem cov ntoo, thiab rhuav tshem cov tsev. Lawv yog cov cua daj cua dub tshaj plaws hauv ntiaj teb.

#### Wisconsin Tornadoes

Wisconsin tau txais 23 cua daj cua dub txhua xyoo. Qee lub xyoo peb tau txais ntau ntxiv, zoo li xyoo 2005 thaum peb muaj 62. Lwm xyoo, zoo li xyoo 2012, peb tsuas tau ob peb xyoos xwb. Feem ntau cov cua daj cua dub hauv Wisconsin tsis kav ntev heev - feem ntau nyob ib ncig ntawm 10 feeb - thiab tsis txhob mus deb heev. Tab sis qee zaum, zoo li Chetek cua daj cua dub hauv 2017, lawv tuaj yeem nyob hauv av tau ntev thiab taug kev ntev.

#### Dab Tsi Ua Tornado

Thaum huab cua sov tuaj thiab cua txias dua, nws ua rau huab cua puag ncig nws pib tig. Qhov no spinning cua yog pib ntawm cua daj cua dub.

#### Tornado Cua

Raws li cov huab cua spinning kov hauv av, nws tsim ib qho funnel uas tuaj yeem ua rau cua muaj zog heev - qee zaum tshaj 300 mais ib teev!"
76,Power On,Touch Lightning,1,Hmong,Standard,"**Peb puas tuaj yeem siv hluav taws xob hluav taws xob?**
Peb ua tau, tab sis tej zaum nws yuav tsis tsim nyog. xob laim tsim ib tug loj npaum li cas ntawm lub zog nyob rau hauv ib tug luv luv lub sij hawm. Kev ntes nws yog ua tau, tab sis khaws cia lub zog yuav nyuaj thiab kim. xob laim kuj yog wildly unpredictable thiab thunderstorms yog me ntsis tsawg, yog li nws yuav yog ib tug unreliable lub hwj chim. Thiab txawm hais tias peb tuaj yeem ntes thiab khaws cov feem pua ​​​​ntawm cov hluav taws xob hluav taws xob tseem ceeb, nws yuav ua rau ib feem tseem ceeb ntawm lub ntiaj teb cov kev xav tau ntawm lub zog.

**Kinetic zog**
Los nag, lawg, thiab dej khov sib tsoo hauv huab cua daj cua dub.
Lub zog kinetic ntawm cov kev sib tsoo no hloov pauv.

** Hluav Taws Xob **
Cov huab saum toj kawg nkaus ua qhov zoo thiab lub hauv paus ntawm huab yuav ua rau tsis zoo. Vim hais tias zoo li cov nqi them rov qab, txhua yam hauv av hauv qab huab tau ua rau muaj txiaj ntsig zoo thaum cov hluav taws xob sib tw kom tawm ntawm txoj kev.

Cov ntiv tes ntawm lub zog hluav taws xob hu ua ""cov thawj coj kauj ruam"" ncav cuag los ntawm huab mus rau hauv av, nrhiav txoj hauv kev uas tsis muaj zog tsawg. Hauv av xa ib lub zog ntawm lub zog hu ua ""streamer"" los ntsib lawv. Tus thawj coj thiab streamer txuas, tsim kom muaj kev coj ua.

** Thaum tshav kub kub, lub teeb, hluav taws xob, thiab suab zog **
Qhov kev sib txuas ntawd ua rau muaj kev kub ntxhov ntawm lub teeb, cua sov, suab, thiab hluav taws xob hluav taws xob - xob laim thiab thunder!"
76,Power On,Touch Lightning,1,Spanish,Standard,"**¿Podríamos aprovechar la energía de los rayos?**
Podríamos, pero probablemente no valdría la pena. Los rayos producen una enorme cantidad de energía en un corto período de tiempo. Capturarla es posible, pero almacenar esa energía sería difícil y costoso. Los rayos también son tremendamente impredecibles y las tormentas eléctricas son poco frecuentes, por lo que serían una fuente de energía poco confiable. E incluso si pudiéramos capturar y almacenar un porcentaje significativo de la energía de los rayos, representaría una fracción insignificante de las necesidades energéticas del mundo.

**Energía cinética**
La lluvia, el granizo y el agua congelada chocan dentro de una nube de tormenta.

**Energía eléctrica**
La parte superior de la nube se carga positivamente y la base de la nube se carga negativamente. Debido a que las cargas iguales se repelen, todo lo que está en el suelo debajo de la nube se carga positivamente a medida que los electrones luchan por salir del camino.

Los dedos de energía eléctrica llamados ""líderes escalonados"" descienden desde la nube hasta el suelo, buscando el camino de menor resistencia. El suelo envía un rayo de energía llamado ""corriente"" para encontrarlos. El líder y la corriente se conectan, creando un camino conductor.

**Energía térmica, luminosa, eléctrica y sonora**
Esa conexión crea una feroz explosión de luz, calor, sonido y energía eléctrica: ¡rayos y truenos!"
76,Power On,Touch Lightning,1,English,Standard,"**Could we Harness Lightning Energy?**
We could, but it probably wouldn't be worth it. Lightning produces a huge amount of energy within a short amount of time. Capturing it is possible, but storing that energy would be difficult and expensive. Lightning is also wildly unpredictable and thunderstorms are somewhat rare, so it would be an unreliable source of power. And even if we could capture and store a significant percentage of lightning energy, it would amount to an insignificant fraction of the world's energy needs.

**Kinetic Energy**
Rain, hail, and frozen water collide inside a storm cloud.
The kinetic energy of these collisions is transformed.

**Electrical Energy**
The top of the cloud becomes positively charged and the base of the cloud becomes negatively charged. Because like charges repel, everything on the ground underneath the cloud becomes positively charged as electrons scramble to get out of the way.

Fingers of electrical energy called ""stepped leaders"" reach down from the cloud to the ground, searching for the path of least resistance. The ground sends up a bolt of energy called a ""streamer"" to meet them. The leader and streamer connect, creating a conductive pathway.

**Heat, Light, Electrical, and Sound Energy**
That connection creates a ferocious blast of light, heat, sound, and electrical energy - lightning and thunder!"
76,Power On,Touch Lightning,1,Hmong,Simplified,"**Kev siv hluav taws xob hluav taws xob**
Xav txog kev ntes lub zog ntawm xob laim! Thaum nws ua tau, nws yuav tsis yog qhov ua tau zoo heev. xob laim muaj zog heev, tab sis nws nyuaj rau khaws thiab siv. Tsis tas li ntawd, thunderstorms yog unpredictable thiab tsis tshwm sim ntau txaus los ua ib tug zoo lub zog.

** Dab tsi tsim xob laim?**
 Hauv cov huab cua cua daj cua dub, dej thiab dej khov sib tsoo rau ib leeg, tsim kom muaj zog. Lub zog no tsim thiab thaum kawg hloov mus ua hluav taws xob.

**Lub zog ntawm xob laim**
Cov huab tau txais hluav taws xob, thiab hauv av hauv qab nws tau them ib yam nkaus. Qhov no tsim ib txoj hauv kev rau cov hluav taws xob ua raws. Thaum txoj kev ua tiav, lub zog loj heev tawg tawm - qhov ntawd yog xob laim!

** xob laim qhov cuam tshuam loj **
xob laim yog qhov kub thiab ci ntsa iab, ua rau xob quaj thiab ua rau huab cua puag ncig nws. Nws yog ib qho amazing zaub ntawm ntuj lub hwj chim!"
76,Power On,Touch Lightning,1,Spanish,Simplified,"**Aprovechando la energía de los rayos**
¡Imagina capturar el poder de un rayo! Si bien es posible, no sería muy práctico. Los rayos tienen mucha energía, pero es difícil almacenarla y utilizarla. Además, las tormentas eléctricas son impredecibles y no ocurren con la suficiente frecuencia como para ser una buena fuente de energía.

**¿Qué crea los rayos?**
En el interior de una nube de tormenta, el agua y el hielo chocan entre sí, creando energía. Esta energía se acumula y finalmente se convierte en electricidad.

**El poder de los rayos**
La nube se carga eléctricamente y el suelo debajo de ella también se carga. Esto crea un camino por el que puede seguir la electricidad. Cuando el camino se completa, se dispara una enorme explosión de energía: ¡eso es un rayo!

**El gran impacto de los rayos**
Los rayos son increíblemente calientes y brillantes, crean truenos y sacuden el aire a su alrededor. ¡Es una exhibición asombrosa del poder de la naturaleza!"
76,Power On,Touch Lightning,1,English,Simplified,"**Harnessing Lightning Energy**
Imagine capturing the power of a lightning bolt! While it's possible, it wouldn't be very practical. Lightning has a lot of energy, but it's hard to store and use. Plus, thunderstorms are unpredictable and don't happen often enough to be a good source of power.

**What Creates Lightning?**
 Inside a storm cloud, water and ice bump into each other, creating energy. This energy builds up and eventually turns into electricity.

**The Power of Lightning**
The cloud gets electrically charged, and the ground below it gets charged too. This creates a pathway for the electricity to follow. When the pathway is complete, a huge burst of energy shoots out - that's lightning!

**Lightning's Big Impact**
Lightning is incredibly hot and bright, creating thunder and shaking the air around it. It's an amazing display of nature's power!"
77,Power On,Van de Graaff,1,Hmong,Standard,"### Kinetic Zog Rau Hluav Taws Xob

Hauv lub tshuab hluav taws xob Van de Graaff, ib txoj siv tsav tsheb hla cov menyuam ua los ntawm cov khoom sib txawv, uas cais cov nqi zoo thiab tsis zoo. Ib qho txhuam hlau ntawm lub hauv paus ntawm lub tshuab hluav taws xob ua rau tsis zoo rau hauv av. Lwm cov txhuam hlau nyob rau sab saum toj ntawm lub tshuab hluav taws xob ua cov nqi zoo tshaj rau cov hlau sau dome. Lub dome ua zoo them.

#### Ua cas koj ho poob siab?

Muaj qhov sib txawv loj hauv hluav taws xob ntawm koj thiab Van de Graaff generator. Tus nqi hluav taws xob no tab tom nrhiav txoj hauv kev uas tsis muaj zog tsawg. Thaum koj ncav tes mus kov lub dome hlau, koj dhau los ua txoj hauv kev uas tsis muaj zog. Tus nqi dhia ntawm lub dome rau koj.

#### Thaum koj tuav koj txhais tes ntawm lub dome, koj yuav raug nqi zoo.

#### Qhia tawm qhov Kev Them Nyiaj Zoo Tshaj no rau koj cov phooj ywg!

Qhov kev poob siab no tsis muaj teeb meem. Qhov hluav taws xob hluav taws xob lossis hluav taws xob hluav taws xob muaj zog ntau dua thiab tuaj yeem ua rau tuag taus. Tsis txhob ua si nrog cov hluav taws xob hluav taws xob lossis cov kab hluav taws xob."
77,Power On,Van de Graaff,1,Spanish,Standard,"### Energía cinética en potencial eléctrico

Dentro del generador Van de Graaff, una correa de transmisión gira sobre rodillos hechos de diferentes materiales, lo que separa las cargas positivas y negativas. Un cepillo de metal en la base del generador conduce la carga negativa al suelo. Otro cepillo de metal en la parte superior del generador conduce el exceso de carga positiva a la cúpula del colector de metal. La cúpula se carga positivamente.

#### ¿Por qué recibes una descarga eléctrica?

Hay una gran diferencia en la carga eléctrica entre tú y el generador Van de Graaff. Esa carga eléctrica busca el camino de menor resistencia. Cuando extiendes la mano para tocar la cúpula de metal, te conviertes en el camino de menor resistencia. La carga salta de la cúpula a ti.

#### Cuando mantienes tu mano sobre la cúpula, te cargas positivamente.

#### ¡Comparte este exceso de carga positiva con tus amigos!

Esta descarga es inofensiva. Una toma de corriente o una carga de una línea eléctrica son mucho más potentes y pueden ser mortales. No juegues con tomas de corriente o líneas eléctricas."
77,Power On,Van de Graaff,1,English,Standard,"### Kinetic Energy Into Electric Potential

Inside the Van de Graaff generator, a drive belt spins over rollers made of different materials, which separates positive and negative charges. A metal brush at the base of the generator conducts negative charge to the ground. Another metal brush at the top of the generator conducts excess positive charge to the metal collector dome. The dome becomes positively charged.

#### Why do you get Shocked?

There's a big difference in electrical charge between you and the Van de Graaff generator. That electrical charge is looking for the path of least resistance. When you reach out to touch the metal dome, you become the path of least resistance. The charge jumps from the dome to you.

#### When you hold your hand on the dome, you become positively charged.

#### Share this Excess Positive Charge with your Friends!

This shock is harmless. An electrical outlet or a power line charge is much more powerful and can be deadly. Do not play with electrical outlets or power lines."
77,Power On,Van de Graaff,1,English,Simplified,"# Fun with Electricity!
 Inside the Van de Graaff generator, a special belt spins around and helps create static electricity. This makes the dome on top become super charged!

## Why Do You Get a Shock?
When you touch the dome, you help the electricity find a new path. This means the electricity jumps from the dome to you!

## You Become a Human Conductor!
When you hold your hand on the dome, you become charged too!

### Share the Shock with Your Friends!
Don't worry, this shock is safe and harmless. But remember, electricity from outlets or power lines is much stronger and can hurt you. Always be careful around those!"
77,Power On,Van de Graaff,1,Spanish,Simplified,"# ¡Diversión con electricidad!
Dentro del generador Van de Graaff, una correa especial gira y ayuda a crear electricidad estática. ¡Esto hace que la cúpula de la parte superior se sobrecargue!

## ¿Por qué recibes una descarga?

Cuando tocas la cúpula, ayudas a que la electricidad encuentre un nuevo camino. ¡Esto significa que la electricidad salta de la cúpula a ti!

## ¡Te conviertes en un conductor humano!

¡Cuando sostienes la cúpula con la mano, tú también te cargas!

### ¡Comparte la descarga con tus amigos!

No te preocupes, esta descarga es segura e inofensiva. Pero recuerda, la electricidad de los enchufes o cables eléctricos es mucho más fuerte y puede hacerte daño. ¡Siempre ten cuidado cerca de ellos!"
77,Power On,Van de Graaff,1,Hmong,Simplified,"# Kev lom zem nrog hluav taws xob!
 Hauv Van de Graaff generator, ib txoj siv tshwj xeeb tig ncig thiab pab tsim hluav taws xob zoo li qub. Qhov no ua rau lub dome nyob rau sab saum toj ua super them!

## Vim Li Cas Koj Thiaj Ua Phem?
Thaum koj kov lub dome, koj pab hluav taws xob nrhiav txoj hauv kev tshiab. Qhov no txhais tau tias hluav taws xob dhia ntawm lub dome rau koj!

## Koj Los Ua Tib Neeg Tus Cwj Pwm!
Thaum koj tuav koj txhais tes ntawm lub dome, koj yuav raug nqi ib yam nkaus!

### Qhia qhov poob siab nrog koj cov phooj ywg!
Tsis txhob txhawj, qhov kev poob siab no muaj kev nyab xeeb thiab tsis muaj mob. Tab sis nco ntsoov, hluav taws xob ntawm qhov hluav taws xob lossis cov kab hluav taws xob muaj zog dua thiab tuaj yeem ua rau koj raug mob. Nco ntsoov ceev faj ib ncig ntawm cov!"
84,Virtual Explorer,Virtual Explorer,1,Hmong,Technical,"** VR System Paub Kuv nyob qhov twg?**

* Lighthouse Sensors * yog nquag, infrared sensors uas emit ib tawg ntawm lub teeb pom kev 60 zaug ib ob. Lawv kuj xa ib lub teeb ntawm qhov pom tsis pom laser cheb thoob plaws hauv chav. 

Lub *Vive headset* yog nyob rau hauv **photosensors** uas pib suav millisecond lawv ntes cov tawg ntawm lub teeb infrared. Lawv tsis suav thaum lawv raug ntaus los ntawm laser. 

Lub * Lighthouses * siv cov ntaub ntawv no los txiav txim qhov chaw ntawm lub mloog pob ntseg. Txij li thaum koj hnav lub mloog pob ntseg, * Lub teeb pom kev zoo * paub meej tias koj nyob qhov twg. 

Lub * Vive controllers * kuj 'tham' rau * Lighthouse Sensors *, pab taug qab koj qhov kev ua."
84,Virtual Explorer,Virtual Explorer,1,Spanish,Technical,"**¿Cómo sabe el sistema de realidad virtual dónde estoy?**

Los sensores Lighthouse son sensores infrarrojos activos que emiten una ráfaga de luz invisible 60 veces por segundo. También envían un haz de luz láser invisible que recorre la habitación. 

El casco Vive está cubierto de **fotosensores** que empiezan a contar el milisegundo en el que detectan estas ráfagas de luz infrarroja. Dejan de contar cuando reciben el impacto del láser. 

Los Lighthouse utilizan esta información para determinar la posición del casco. Como llevas el casco puesto, los sensores Lighthouse saben exactamente dónde estás. 

Los controladores Vive también ""hablan"" con los sensores Lighthouse, lo que ayuda a rastrear tus acciones."
84,Virtual Explorer,Virtual Explorer,1,English,Technical,"**How Does the VR System Know Where I Am?**

*Lighthouse Sensors* are active, infrared sensors that emit a burst of invisible light 60 times per second. They also send a beam of invisible laser light sweeping across the room. 

The *Vive headset* is covered in **photosensors** that start counting the millisecond they detect these bursts of infrared light. They stop counting when they're hit by the laser. 

The *Lighthouses* use this information to determine the position of the headset. Since you are wearing the headset, the *Lighthouse Sensors* know exactly where you are. 

The *Vive controllers* also 'talk' to the *Lighthouse Sensors*, helping track your actions."
84,Virtual Explorer,Virtual Explorer,1,English,Standard,"**How Does the VR System Know Where I Am?**

This exhibit uses special sensors to track where you are. There are two sensors that send out invisible light beams, which help figure out where the VR headset is. These sensors talk to the headset and controllers, so the system knows exactly what you're doing and where you are. It's like having your own personal navigation system!"
84,Virtual Explorer,Virtual Explorer,1,Spanish,Standard,"**¿Cómo sabe el sistema de realidad virtual dónde estoy?**

Esta exhibición utiliza sensores especiales para rastrear dónde estás. Hay dos sensores que envían rayos de luz invisibles que ayudan a determinar dónde se encuentra el casco de realidad virtual. Estos sensores se comunican con el casco y los controladores, por lo que el sistema sabe exactamente qué estás haciendo y dónde estás. ¡Es como tener tu propio sistema de navegación personal!"
84,Virtual Explorer,Virtual Explorer,1,Hmong,Standard,"** VR System Paub Kuv nyob qhov twg?**

Cov khoom pov thawj no siv cov sensors tshwj xeeb los taug qab koj nyob qhov twg. Muaj ob lub sensors uas xa tawm cov teeb pom kev tsis pom, uas pab txheeb xyuas qhov twg VR headset. Cov sensors no tham nrog lub mloog pob ntseg thiab cov tswj hwm, yog li lub kaw lus paub meej tias koj tab tom ua dab tsi thiab koj nyob qhov twg. Nws zoo li muaj koj tus kheej navigation system!"
